text,annotations
"Dire Straits - Money for nothing en trestegsraket! Rasism, sexism och homofobi!: Älskar låten MONEY FOR NOTHING med supergruppen Dire Straits.  Lyssna på följande utdrag av texten:  ""Money for nothin' and chicks for free""  ""See the little faggot with the earring and the makeup Yeah buddy that's his own hair That little faggot got his own jet airplane That little faggot he's a millionaire""  (dessa textrader censureras live och på greatest hits albumet till t ex ""mother"" istället för ""faggot"")  ""Look at that mama, she got it stickin' in the camera Man we could have some fun""  ""And he's up there, what's that? Hawaiian noises? Bangin' on the bongoes like a chimpanzee""  Såna härliga låtar gör dom inte längre!","{'annotator 1': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '2'}, 'annotator 2': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '2'}, 'annotator 3': None, 'annotator 4': None}"
"Hur ska PK-media värdera uppgiften om Reinfeldts sex-köp?: Statsminister Fredrik Reinfeldt förekommer alltså uppskriven som kund i en utländsk prostituerads ""loggbok"". Detaljerna kring caset avhandlas i Aktuella Brott, men enklast är att läsa realisten.se:s ursprungliga scoop där all info finns. Observera att det hela vilar på mer än bara hörsägen, dvs anteckningen med Reinfeldts namn ska finnas bevarad i FUP/slask från sexköpshärvan.  Denna tråd är inte till för att diskutera sanningshalt eller konspirationer kring det hela, utan för resonemang kring dinosaurie-medias sätt att förhålla sig till nyheten. Än så länge är det tyst som muren, och det kan bestå ett tag. Eftersom det rör statsministern torde emellertid enbart ryktesspridningen i sig ha nyhetsvärde. Med moderna media som Flashback, oberoende nyhetssidor, Facebook m m så kommer denna kittlande nyhet/rykte att sprida sig till stora mängder svenskar i vilket fall som helst. http://www.flashback.se/artikel/2690...s-kundregister  Borde dinosaurie-media ta upp detta redan nu, baserat på vad som hittills framkommit? Om inte, vad krävs för att det ska bli newsworthy i deras speciella värld? Kan källan realisten.se göra att dinosaurie-media vägrar att befatta sig med saken? Hur mycket bevis krävs det i så fall? Kan PK-media tänkas skydda sin erkänt PK-vänlige statsminister och ge detta mer tyngd än möjligheten att sälja en massa lösnummer på en kioskvältare?  Diskutera. Observera topic, som sagt.  - F.G","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Går det att ragga på syriska töser?: Tjejer från, låt oss säga Syrien av olika religioner med allt det innebär isamt en relation med en svensk man.  Är det ens möjligt, från ett one night stand till en längre relation?  Jag märker att de gillar svenska män, men jag orkar inte att få en hel klan efter mig som konsekvens av  att få krypa till. Därför frågar jag, stöter de på svenska killar för att sedan löpa linan ut, eller är det för att få uppmärksamhet?","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"α-PHP / alfa-PHP / PV-7 - information: Den här tycker jag verkar vara intressant. Personligen tycker jag om dessa droger som liknar MDPV även om många inte delar samma uppfattning. Om just α-PHP tycks många spå gott om den på exempelvis Chemrus vilket jag tycker är kul att se.  α-PHP -> 1-fenyl-2-(1-pyrrolidin)-1-hexanon  Bild: http://postimg.org/image/6y0omyv19/  Molekylformel: C12H20NO  Synonymer: α-PHP, alfa-PHP, PHP, PV-7 http://www.drugs-forum.com/forum/sho...d.php?t=237291 http://www.chemsrus.com/forum/6-stim...4192-alpha-php Varning!  alfa-PHP är en väldigt potent substans med tämligen låga doseringsintervaller och bör därför intas med försiktighet för att undvika komplikationer till följd av överdosering. Doseringsangivningar tagna från Drugs-Forum säger så här:  Svag: 10-20 milligram Medel: 25-40 milligram Stark: 40 milligram +  Finns det någon här på Flashback som har hunnit lägga vantarna på den här drogen? Om inte så tycker jag att det vore värt för alla som sysslar med försäljning av nätdroger att ta in den och ge den en chans.  			Spoiler 			  		Trådstarten uppdaterad av #kvm3 2014-07-07: Rubrik förtydligad. Ytterligare information samt doseringsanvisningar lades till.","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
Lärare: Era farsor är fittor som inte uppfostrar er! Har han rätt?: https://m.facebook.com/#!/story.php?...composer=false https://www.gp.se/nyheter/g%C3%B6teb...box=1653397422  Förvånansvärt många i kommentarsfältet tycker att läraren gjort rätt. Många kvinnor med. Är de kanske trötta på sina mesiga gubbar?,"{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Äckligaste ölen...: Vilken öl tycker ni smakar sämst? Själv tycker jag Hansa 5.0 är äckligast, efter 3-4 öl så känns det som man skall spy efter varje klunk man tar av dem!","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Kvinnodagen vs. Mors Dag vs. Fruntimmersveckan: Det finns två dagar som speciellt är tillägnade damer, Kvinnodagen och Mors Dag, samt därutöver även en hel vecka, Fruntimmersveckan. Ni damer, vilken högtidsdag känner ni er mest hedrade av, är det Kvinnodagen eller Mors Dag? Ändrades detta efter det att ni själva blev mödrar? Hur ser ni på Fruntimmersveckan, firar ni denna vecka på något speciellt sätt?","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Sexistiska män blir belönad med sex i mycket högre utsträckning: Feminister, varför belönar kvinnor sexistiska och misogyniska män med sex? Chick magnets are far more misogynistic, study says  In a study of 2,703 teenagers in Spain ages 14 to 20 (M=15.89; SD=1.29), including 1,350 teenage boys (M = 15.95; SD = 1.30) and 1,353 teenage girls (M = 15.83; SD = 1.28), researchers found a very strong correlation between sexism and sexual and romantic success. The study revealed that sexually active teenage boys have more benevolent sexism, more hostile sexism, and more ambivalent sexism than non-sexually active teenage boys. Additionally, benevolently sexist men had their first sex at an earlier age and hostile sexist men had a lower proportion of condom use. The study also revealed that women are attracted to benevolently sexist men. The study revealed that teenage boys without sexual experience had the least amount of hostile sexism, benevolent sexism and ambivalent sexism. Boys with non-penetrative sexual experience had more of the three types of sexism, and boys with penetrative sexual experience had the most amount of the three types of sexism. I know this only focuses on teenage boys, but honestly people in their 20s these days still act like teenagers. People don't become mature nowadays until their 30s.   Sexistiska ""kvinnohatande"" män blir belönad med sex, män som inte är sexistiska får mycket mindre sex, av kvinnor.  Feminister, förklara er?","{'annotator 1': {'category': 'Anti-feminism and denial of discrimination (Opposing feminism, believing that feminism is not necessary or that women should not have the same rights as men do. Includes: The belief that men are discriminated against/that discrimination doesn’t exist)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '8'}, 'annotator 2': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '1'}, 'annotator 3': None, 'annotator 4': None}"
"När känsloargument inte går att mota bort: Åt på restaurang tidigare idag med bl a morsan. Hon var trött, så jag sa till henne: ""Du kunde behöva lite poppers."" Hon visste inte vad det var, så jag visade henne wikipediasidan.  Hon blev förskräckt:"" Har DU testat det?""  Ja, sa jag. Förklarade att det var tämligen ofarligt, och att det fungerade som en medicin.  ""Jag trodde du var vettig."", sa hon. Jag skämdes räven av mig och försökte förklara att jag bara hade testat några gånger, och att det var ett år sedan sist. Hon blev illamående av att höra mig prata om dessa saker sa hon.  Hur jag än vred och vände på det så kunde jag inte undkomma besvikelsen i mammas ögon. Jag skämdes och var övertygad om att jag aldrig skulle kunna rationellt förklara för henne att det är ""inte en så stor grej."" Hade jag vunnit diskussionen hade jag ändå känt mig som en åsna.  Då insåg jag att ibland så är känsloargument, som mor uppvisade, nästan omöjliga att värja sig emot.  Vad säger ni?","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Äckligaste marabou smaken?: Vilken är eran favorit av de äckligaste marabouchokladerna?  den godaste är utan tvekan marabou Polka,  den äckligaste är den med russin i, fyfan...","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"SVT: Hot mot demokratin att folk får rösta, för dom kan rösta fel: Enligt SVT utgör det ett demokratiskt hot att allt fler länder tillåter allmänna val. Enligt TV-jätten är risken att människor röstar fel, och de understryker att demokrati handlar om mer än bara att välja ledare. Experten Gunilla Reischl förklarar att det viktigaste är att få rätt politiska ledare på plats.  SVT påpekar att under 2024 har fler människor än någonsin möjlighet att rösta, men de ifrågasätter om detta alltid är positivt för demokratins utveckling. Genom att referera till experter problematiserar de den traditionella definitionen av demokrati som involverar fria och hemliga val.  I en förändrad definition, som vissa medier och myndigheter i EU och USA har antagit, betonas att demokrati inte enbart innebär att välja ledare genom allmänna val. Enligt denna modernare syn på demokrati måste befolkningen också rösta på liberala eller socialistiska partier för att ett land ska betraktas som en demokrati.  SVT har anammat denna syn och använder nu termen ""länder med val"" istället för demokratier för att inkludera även de länder där befolkningen röstar höger. I SVT-inslaget framgår att trots att fler människor än någonsin lever i länder med val, så är nivån av demokrati enligt dem tillbaka på nivåer som liknar tiden före murens fall, 1989.  Enligt SVT-inslaget avgörs nivån av demokrati inte enbart av möjligheten att välja ledare, utan snarare av hur lojal den valda regeringen är med globala mål, arbete med klimatet och omställning. Budskapet är att demokratin är på tillbakagång trots den ökande nivån av folkstyre runt om i världen. Samtidigt illustreras detta med hjärtskärande bilder av flyktingar och arkivbilder som anknyter till politiska händelser och personligheter. https://www.svt.se/nyheter/utrikes/n...ervalaret-2024 Detta liknar alltmer Sovjetunionen. Tycker ni det är rätt att grovt inskränka friheten vem man skall rösta på?","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Incels - ett tecken på en manlighet i kris som ger feministiska idéer rätt?: De skriver mängder av inlägg på olika internetforum. De avskyr kvinnor för att kvinnor inte ger dem vad de vill ha. De avskyr feminism. [NAME], [NAME], [NAME]. De är exempel från USA. Men enligt egen utsago befinner sig svenska varianter på våra krogar och klubbar, raggar på kvinnor, stirrar avundsjukt på kärlekspar. Jag oroar mig för vad som skulle hända om det verkligen kokar över.  Är de ett symptom på en manlighet i kris? Är incelrörelsen, manosfären, ett bevis för att feminismen har rätt i att det finns en könsmaktsordning som när den hotas får många män att reagera med kvinnohat och våld? Eller är dessa incels bara störda individer av män?","{'annotator 1': {'category': None, 'comment': 'good example of someone just wanting to discuss concerns about incels, but without being misoynistic', 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
Könsmaktsordningen: Kan någon formulera hur könsmaktsordningen ser ut egentligen. har följt lite debatter och inlägg och inser att det är vansinnigt komplext. man säger att man vill förändra köns- och maktbundna strukturer. hur gör man detta?,"{'annotator 1': {'category': None, 'comment': 'good example of someone just wanting to discuss sex-power structures but without being misogynistic', 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Hur blir man mer alfa?: Har ni nå tips för hur man blir mer ""alfa""? Jag tycker att det känns som att folk inte lyssnar på mig särskilt mycket och jag vet inte riktigt vad jag gör för fel. När jag nu försöker ta initiativ och ta kommando så blir det fel . Det är som att folk är väldigt obenägna att ge mig den lilla ""makten"" och det gör mig faktiskt förbannad ibland. Jag förväntar mig inte att vara en ledare i alla sammanhang, men jag kräver att folk visar mig mer respekt faktiskt. Nu kan det t.ex vara även på ett jobb eller något slags intresse där jag jag är ""expert"" på det och förklarar det för en nybörjare och ändå så tar personen man förklarar för en inte riktigt på allvar.  Folk är oftast artiga och så, det är inte frågan om direkt mobbning men under ytan så märker man att många har väldigt låga tankar om en. Frågan är om det ens går att förändra på detta men jag vill gärna ta reda på det. De åtgärder jag har vidtagit hittills har inte varit särskilt lyckade, snarare har det gjort mig mer isolerad. Det känns som att folk redan innan ord har yttrats tänker typ ""hah, som att jag skulle respektera dig din fjant."" Det här har gjort mig lite bitter och paranoid och fått mig att tänka sämre om mänskigheten i stort, speciellt den manliga delen av befolkningen.","{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': ""difficult to label. Mostly reacted on the usage of 'alfa' which is connected to ideas of power and masculinity. Chose stereotype because of the last sentence where the author writes that he especially thinks worse of men"", 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '2'}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
Norrländska fruntimmer: Är det bara jag som tycker att norrländska/norska tjejer har ett speciellt utseende? Ungefär såhär http://data.fuskbugg.se/skalman02/bf8a736d_DSC0124.jpg Kan inte riktigt sätta fingret på vad det är som är så speciellt men nånting är det,"{'annotator 1': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '4'}, 'annotator 2': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '2'}, 'annotator 3': None, 'annotator 4': None}"
"Förstår feminister att de förlorat könskriget?: Jag gissar att kvinnor som grupp framgent kommer att förneka alla sin radikalfeminiserade kopplingar, beteendestörningar och övergrepp mot mänskligheten. Med sådana som mig är broarna brända och inga horböner i världen kommer att få mig till att ta ansvar för feministers/kvinnors välbefinnande.  Allt de tar i blir fortfarande reducerat till skit. Kvinnor kommer inte att kunna vara samhällsbärande.  Fattar feminister att de drivit en ideologi som är så parasitiskt toxisk att inget ""värddjur"" kommer att finnas kvar att leva på??? Eller kommer män/pojkar att bara plocka upp den samhällsbärande fanan där den släptes?","{'annotator 1': {'category': 'Anti-feminism and denial of discrimination (Opposing feminism, believing that feminism is not necessary or that women should not have the same rights as men do. Includes: The belief that men are discriminated against/that discrimination doesn’t exist)', 'comment': ""extremely anti-feminist and anti-woman. Also use of slur (horböner - 'whore beggings')"", 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '10'}, 'annotator 2': {'category': 'Anti-feminism and denial of discrimination (Opposing feminism, believing that feminism is not necessary or that women should not have the same rights as men do. Includes: The belief that men are discriminated against/that discrimination doesn’t exist)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '7'}, 'annotator 3': None, 'annotator 4': None}"
"Jag är en s.k. Slampa...: Hej alla Flashbackare... jag är vad ni skulle kunna kalla för slampa! Jag gillar att knulla med killar hit och dit. Det jag undrar är ifall någon kille någonsin kommer att kunna ta mig seriöst i ett förhållande efter alla ONS jag haft! Vad tror ni? Snälla var ärliga, jag behöver respons...","{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': 'internalized misogyny by calling herself a slut for liking sleeping with different men - classic stereotype.', 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '5'}, 'annotator 2': {'category': 'Erasure and minimization (Asserting the superiority of men over women to highlight gender inequality but without using a stereotypical picture. Includes:  Phallocentrism/Trivialization/Lacking autonomy or agency)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '1'}, 'annotator 3': None, 'annotator 4': None}"
"Varför tror incels att ""alla"" svenska tjejer har legat med [NAME] o [NAME]?: Jag har märkt här på forumet (och på andra ställen) att de som är uttalade, samt de som beter sig som, eller är misstänkta, incels, tror att de flesta kvinnor är urknullade av invandrare o araber?  Jag ser sällan svenska tjejer gå tillsammans med araber o MENA-invandrare. Visst finns det, men oftast är det någon typ blåhårig radikalfeminist. Ytterst sällan är det svenska blondiner., även om det förekommer i enstaka fall. O det kanske nån som sett just ett sådant exempel, o fått för sig att det är så?  I min bekantskapskrets, tror jag inte jag känner en enda svensk tjej som varit med nån MENA-invandrare. De ser för det mesta med avsmak på dem o kallar dem slemmiga o äckliga. Med mina närmaste har vi inga problem att prata med varandra om vilka man varit tillsammans med o liknande. Men av någon anledning ""vet"" ju incelsen att det är tvärtom, ""dessa specialister"" på tjejer...  För här påstår incelsen att ""svenska tjejer är sönderknullade av [NAME] o [NAME]"", o därför dissar ""de"" svenska tjejer? Sanningen är ju att tjejerna dissar dem istället. En del sticker till Thailand eller andra länder o köper en tjej som kompensation för ofrivillig sexlöshet här hemma (samtidigt är ju thailändska bartjejer kända för att vara oskulder :yes:)!  Är det deras hat mot andra människor som gör att de påstår sådana saker? Är det deras innevarande ilska mot både invandrare och tjejer, som på nått sätt måste kunna utlevas? Eller vill de spela elitistiska o minsann inte ligger med svenska tjejer för att alla har knullats av invandrare? De tror kanske att det är så, men det är ju för att ingen vill vara med dom? De kanske bara vill ha något argument mot oss icke-incels o påstå att vi är sviniga, som har tjejer som Massoud, Aboo o Ali har gangbangat sönder?  Vad är era tankar om detta? Gärna ni som påstått just detta?","{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '9'}, 'annotator 2': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '4'}, 'annotator 3': None, 'annotator 4': None}"
"Hur förklarar man ""batikhäxa"" för Amerikaner?: Snabb fråga: Hur skulle man kunna översätta ""batikhäxa"" till engelska? Att säga ""batik witch"" eller ""dye witch"" har inte samma härliga klang som det har på svenska. :evilgrin39:  ""Batik"" verkar dessutom vara en textilmetod för att förvara kläder: https://sv.wikipedia.org/wiki/Batik  Förstår inte riktigt hur detta kan appliceras på socionomkärringar som gillar att knulla flykting""barn"". Hur kom ordet till egentligen? Det är ett väldigt konstigt begrepp när man tänker efter.  Jag förstår vad ordet betyder, den innebörden är verkligen inte svår att greppa/förklara: http://www.slangopedia.se/ordlista/?ord=Batikh%E4xa  Jag är snarare intresserad av hur man kan sammanfatta det i slang på engelska.","{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '6'}, 'annotator 2': {'category': 'Violence against women (Intent to assert power over women through threats of violence. Includes: Rape and sexual violence/Domestic and other violence/Degrading language)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '5'}, 'annotator 3': None, 'annotator 4': None}"
"Helvetet att resa i Afrika. Korruption och lögner överallt. Bloggare berättar.: En naturintresserad amerikansk seriös fotograf och bloggare reste mellan Benin, Togo och Ghana och han beskriver bara ett rent dysfunktionellt helvete där han som vit stoppades överallt av poliser och militärer som ville ha mutor. I snitt fick han betala 1000 dollar i veckan för att inte hamna i fängelse pga av påhittade anklagelser. 4000 dollar i månaden bara i mutor.  Han berättar om restauranger som inte hade mat överhuvudtaget när han ville beställa. Om hutlösa priser för vita människor. 80 dollar natten för skitrum mm. Resor som skulle ta 45 min i normala länder tar 3,5 timmar pga av alla trafikstockningar. Om tullstationer som bara stänger ner för att de ""känner för det"" osv osv. Alla ljög och alla blåste dem. Problem efter problem. Alla la krokben för dem.  Här är hans skräckberättelse och man frågar síg hur tex ett företag överhuvudtaget skulle vilja investera i dessa länder. https://youtu.be/MGnlFqGTO04?si=sbGY7IoLF3T-g4AX&t=76","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Hur många i världen tror på att helvetet finns?: Svårt och räkna efter såklart. Men en uppskattning kan man göra.  Alla religiösa skrifter tar väl upp att det finns ett helvete tror jag. Kanske inte judendomen? Sedan finns det såklart en massa olika teorier inom varje religion, men nog få människor inom religionerna som inte tror på helvetet. Förutom då inom den ""svenska"" kristendomen möjligtvis.   I världen i stort så är de flesta människor religiösa så det torde vara fler som tror på helvetet än inte.  Men i beräkningen ska alla räknas med; ateister, de som tror på andar mm.  Vad landar vi på för siffra skulle ni tippa?  Jag tippar på att 65 % av världens befolkning tror på ett helvete.","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Misstänkt gruppvåldtäkt mot flicka <14 år i Norska Molde (2023-07-24): Polisen i Norska Molde misstänker att fem personer våldtagit eller hjälpt till i våldtäkt på en flicka under 14 år (antar mellanstadietjej eller 7:an) 24e juli. Alla är identifierade. Tre är under 15 år, en mellan 15-18 och en 18 år eller äldre. ""For denne unge jenta er dette fryktelig, fryktelig tøft sier han til VG"" säger flickans advokat. Att döma av den omfattande exponeringen i norsk media låter det som att det gått rätt hårt till. Men väldigt lite konkret info kommer ut. https://www.vg.no/nyheter/i/q1rGXL/f...14-aar-i-molde  Norrmän.... ledsen för det där med påtvingade unionen, men kan ni hjälpa till och berätta vilka svin som gjort detta.","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Kan soc-kärringar missbruka sina databaser?: Jag tvekade på att lägga denna i konspirationer, men tror att det stämmer och då är det ett satans missförhållande.  Alla vet ju att inom polisen åker någon dit lite nu och då för att ha gjort privata slagningar. De har ju speciella poliser inbyggda i organisationen som ska kolla poliser och det syns vem som gjort vad och när. Soc, däremot, tycks vara fullständigt ogenomskinliga för exakt alla som inte tillhör organisationen.  Eftersom de är så svåra att få grepp på så kan jag inte göra några efterforskningar eller hänvisa till källor. Jag tror att det är så här: Är man väl inne i organisationen så har man tillgång till den fullständiga databasen och i och med det så kan man göra sökningar på vem som helst. Både i jobbet och privat. Jag tror att ingen kontrollerar om någon gör en sökning för att kontrollfunktionen inte finns i systemet. Därmed kan vilken soc-kärring som helst roa sig med ett eget ratsit/mrkoll de luxe bäst fan de vill utan risk att få skit för det. Har jag fel?  Om jag har rätt; hur i helvete kan det tillåtas? Kanske finns det någon samvetsöm soc-kärring som kan säga bu eller bä? Om man nu ska tro på denna.","{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': ""usage of the word 'soc-kärring', slur and a stereotype for women social workers"", 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '5'}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Hur ska 200 0000 Gazapalestinier integreras i det svenska samhället?: Israels finansminister bezalel smotrich vill att 2 miljoner palestinier ska lämna Gaza och bege sig till andra länder, bland annat Sverige, så att ""öknen kan blomma"" (för att citera finansministern själv) när israelerna bosätter Gaza igen.  Hur ska dessa 200 000 palestinier integreras i Sverige? Förutsätter naturligtvis att Svensson kommer öppna både hem och plånbok.  Stödjer man den här sortens politik i Mellanöstern så har man förbrukat sin rätt att jämra sig över flyktingströmmarna den skapar. Det är min bestämda åsikt!  Vad tycker flashbackexperterna? Diskutera i små grupper, men håll det sakligt! Utan hyckleri och dubbelmoral, tack.","{'annotator 1': {'category': None, 'comment': 'a bit xenophbic', 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Polischef av Tove-mordet läcker hemligheter till GW [NAME] under jaktinbjudan: Ansvarige utredaren av mordet på Tove i Vetlanda, [NAME], har blivit inbjuden av Leif GW Persson för att jaga vid hans sörmländska gods Elghammar i Gnesta. Leif GW [NAME] kommenterar friskt i olika nyhetsmedier, bl.a. om mordet i Vetlanda, vilket han naturligtvis inte gör gratis.  Enligt källor inom polisen var det omdömeslöst av [NAME] att besöka medieprofilen under den högst pågående utredningen. Enligt P4 Jönköping rasar poliserna som utreder det misstänkta mordet på Tove nu mot deras chef och anklagar honom för att ha läckt hemliga uppgifter till medieprofilen Leif GW Persson. Som bekant är det samme [NAME] som öppet ljög att en blixt från klarblå himmel, mitt i sommaren orsakat branden som ödelade en hel kyrka: HAR verkligen blixtnedslag orsakat kyrkbranden i Jönköping? när det med all sannolikhet är blatteungar från problemområdet Österängen som tände på med raketer. Den frågan väcktes här på flashback och trots att den försöktes gömmas undan under ""konspirationsteorier"" har uttalandet bevisat av flashbacks medlemmar vara lögn. Andra medier som läste tråden har därefter tagit åt sig äran av flashbacks medlemmar och lagt den bakom deras betalvägg. En som dock är öppen: https://sverigesradio.se/artikel/hel...om-kyrkbranden","{'annotator 1': {'category': None, 'comment': 'racist (blatteungar)', 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
