label,message,message_stemmed,label_name
4,ауғанстан ислам әмірлігінің ресми өкілі талибан кари мухаммад юсуф ахмади аудандары ел тел оңтүстік батыс және солтүстік біз татуластырушы сиыр олар тонауға болып табылмайтын бірақ сиыр сезінеді емес ақпарат болып табылады мобильді забихулла мужахид елдің оңтүстікшығыс және солтүстікшығыс аймақтары үшін тел ұялы,ауғанстан ислам әмірліг ресми өкіл талибан кари мухаммад юсуф ахмади аудан ел тел оңтүстік батыс және солтүстік біз татуластыруш сиыр олар тона бол табылма бірақ сиыр сезін емес ақпарат бол таб мобильді забихулл мужахид ел оңтүстікшығыс және солтүстікшығыс аймақ үшін тел ұялы,violent
4,джагтуу ауданындағы бенд сұлтан маңында бұл аймақта қарулы шайқас біріккен жау күштері кәпірлер мен олардың агенттері осы аймақтағы моджахедтерге қарсы операциялар жүргізген кезде басталды деп хабарланды шайқас аймақтағы немесе бейберекет түрінде болуы мүмкін және біз сізге кейінірек мәлімет береміз,джагту аудан бенд сұлтан маң бұл аймақта қарулы шайқас біріккен жау күш кәпір мен олардың агент осы аймақ моджахед қарсы операция жүргіз кезде баста де хабарла шайқас аймақ немесе бейберекет түр бол мүмкін және біз сізге кейінірек мәлімет бер,violent
4,пәкістанның қатал сызықтағы дін қызметкері суфи мұхаммед сол жақтан шыққан үшінші адам сәуір жексенбіде пәкістанның сват өзенінің астанасы мингора қаласында жиналған көпшілік алдында сөйлеген кезде талибан қоршауда цитата пәкістандық талибан сәуір жексенбіде пәкістанның сват аңғарының астанасы мингора қаласында өздерінің рухани лидері суфи мұхаммед айтқан митингіге жиналды цитата пәкістанның қатал желідегі діни қызметкер суфи мұхаммедтің жақтастары өздерінің көшбасшыларының саясатын қолдауға қолдарын көтеріп жатыр,пәкістан қатал сызық дін қызметк суфи мұхаммед сол жақ шық үшінші адам сәуір жексенбі пәкістан сват өзен астана мингор қала жинал көпшілік алд сөйле кезде талибан қорша цита пәкістандық талибан сәуір жексенбі пәкістан сват аңғ астана мингор қала өз рухани лидер суфи мұхаммед айт митингі жина цита пәкістан қатал желі діни қызметкер суфи мұхаммед жақтас өз көшбасшы саясат қолда қол көтер жатыр,violent
4,бүгін ағасы иракқа келеді дуа жасаңыз аға бүгін шейіт болу бригадасына қосылады бауырларды құттықтаймыз форум ағасы әлбитар салафи ислам мемлекетінің жағында және бүгін ол шейіттер батальонындағы бауырларына қосылады сондықтан оның ағалары үшін кеткенін біліп дұғаның пайдасына ұмытпаңыз ал әбу әлмутанна әлмухаджир қамауға алынған санам хусайбадан шығарылады,бүгін аға ирак кел ду жаса аға бүгін шейіт болу бригада қос бауыр құттықта форум аға әлби салафи ислам мемлекет жағ және бүгін ол шейіт батальон бауыр қос сондықтан оның аға үшін кет біл дұ пайда ұмытпа ал әбу әлмутанн әлмухаджи қама алын сана хусайба шығар,violent
4,премьерминистр юсуф раза гилани жұма күні бейбітшілік туралы келісімдер маңызды құрал деп мәлімдеді бірақ үкімет өз жазбаларына қарсы әрекет етуді жалғастыра берсе реакция жасайтынын ескертті оның айтуынша армия пәкістанның ең қуатты институты билік сұраған кезкелген әрекетті қабылдауға дайын еліміздің қорғаныс күші мықты біздің ядролық бағдарламамыз да қауіпсіз қолдарда деп айтқым келеді деді гилани парламентке даулы бейбітшілік келісімі сват бунер шангла және малаканд дивизиясының басқа аудандарын ауғанстан шекарасына жақын аумағы шаршы мильді шаршы шақырым және алькаида мен талибанның тірегі бар тайпалық аудандарды қамтиды қолдау білдірушілер бұл келісім ислам заңын қабылдауға бағытталған негізгі шақыруды алып тастайды және үкіметке бақылауды біртіндеп қайта тексеруге мүмкіндік береді бірақ әлі де байыпты түрде сынақтан өтпек жаңалықтар yahoo,премьерминист юсуф раз гилани жұма күн бейбітшілік туралы келісім маңызды құрал де мәлімде бірақ үкімет өз жазба қарсы әрекет ету жалғастыр бер реакция жаса ескер оның айт армия пәкістан ең қуатты институт билік сұра кезкел әрекет қабылда дайын ел қорғаныс күш мықты біздің ядролық бағдарла да қауіпсіз қол де айт кел де гилани парламент даул бейбітшілік келісім сват бун шангл және малаканд дивизия басқа аудан ауғанстан шекара жақын аумағ шаршы миль шаршы шақырым және алькаи мен талибан тірег бар тайпалық аудан қамти қолдау білдіруші бұл келісім ислам заң қабылда бағыттал негізгі шақыру алып таста және үкімет бақылау біртіндеп қайта тексер мүмкіндік бер бірақ әлі де байыпты түр сынақ өт жаңалық yahoo,violent
4,ирак ислам мемлекеті жақтастарының әскері олар белгілі бір қауіпсіздік жағдайлары үшін ислам мемлекетімен тікелей байланыса алмаған элементтер тобы сондықтан олар ирак ислам мемлекетіндегі бауырластармен араласуға тиісті уақыт келгенше мемлекет топтарынан бөлек жұмыс істеуге бел буды олар әбу омардың бас қолбасшысына адал болуға уәде берді топтағы бауырлар маған соңғы бірнеше айда бірнеше рет жасаған операцияларын берді және олар маған оларды ирак ислам мемлекетін қолдаушылар атынан жариялауға рұқсат берді мен көптеген дискілерді жасадым және олар мемлекеттің бірқатар аймақтарында таратылды бірақ мен әлсіз сызықтың кесірінен желіде мергендік операцияларының аз ғана бөлігін жинай алдым және жақын күндері көптеген операцияларды көбейтемін деп уәде беремін мен шығаруды аз уақытқа қысқартуға тырыстым және оны ұзақ көруге болады нұсқа,ирак ислам мемлекет жақтас әскер олар белгілі бір қауіпсіздік жағдай үшін ислам мемлекет тікелей байланыс алма элемент тоб сондықтан олар ирак ислам мемлекет бауырлас аралас тиісті уақыт келгенше мемлекет топ бөлек жұмыс істе бел бу олар әбу омар бас қолбасшы адал бол уәде бер топтағы бауыр маған соңғы бірнеше айда бірнеше рет жаса операция бер және олар маған ол ирак ислам мемлекет қолдаушы ат жарияла рұқсат бер мен көптеген дискі жаса және олар мемлекет бірқатар аймақ тарат бірақ мен әлсіз сызық кесір желі мергендік операция аз ғана бөліг жина ал және жақын күн көптеген операция көбей де уәде бер мен шығару аз уақыт қысқарт тырыс және оны ұзақ көр бол нұсқа,violent
4,кеше жасалған шабуыл сияқты ирандықтар басты нысана болып көрінді,кеше жасал шабуыл сияқты ирандық басты нысана бол көр,violent
4,шабуыл жалғасуда жойылған көліктер саны екі жүк көлігіне және toyota консервативті әскерилеріне арналған екі көлікке жетті осы уақытқа дейін бес консерваторлық сарбаз конвоймен қаза тапты ал мүжахидтер қаруларын қойды ал от жалындары екі жүк көлігінің арасынан әлі де көтерілуде хушаманд забихуллада мужахид американдық жаудың екі әскери көлігінің жойылуы аз уақыт бұрын бүгін бейсенбіде таңертеңгі он сағат да ислам әмірлігінің моджахедтері пактика провинциясындағы хушаманд ауданындағы мардан аймағында американдық күштерге арналған екі әскери машинаны жарып жіберді бомба американдық әскери конвой орталыққа оралып жатқан кезде қашықтан басқару машинасымен жарылды,шабуыл жалғас жойыл көлік сан екі жүк көліг және toyota консерватив әскери арнал екі көлік же осы уақыт дейін бес консерваторлық сарбаз конвой қаза тап ал мүжахид қару қой ал от жалын екі жүк көліг ара әлі де көтеріл хушаманд забихулла мужахид американдық жау екі әскери көліг жойыл аз уақыт бұрын бүгін бейсенбі таңертеңгі он сағат да ислам әмірліг моджахед пактик провинция хушаманд аудан ма аймағ американдық күш арнал екі әскери машина жар жіб бомба американдық әскери конвой орталық орал жат кезде қашық басқару машина жар,violent
4,вашингтонда ақштың осы аймақтағы ең жоғары әскери қолбасшысы генерал дэвид петреус ирактағы шабуылдар біраз уақытқа дейін жалғасатынын айтты оның сөзіне қарағанда жуырда өзінөзі өлтіруді ұйымдастырған адамдар мұндай шабуылдарды жасауға дайын ирактардың азайып бара жатқан қатарларын ауыстыру үшін тунистен алынған желіге байланысты болуы мүмкін петреус ирактағы кейбір жетістіктерге тоқталды бірақ ілгерілеудің әлсіз және қайтымды болатындығын ескертті жалпы ирактағы зорлықзомбылық өткен жылдардағы деңгейден едәуір төмен наурыз айынан бергі наразылықтар суннит көтерілісшілерінің жаңа серпінін білдіретін сияқты,вашингтон ақш осы аймақ ең жоғары әскери қолбасшы генерал дэвид петреус ирак шабуыл біраз уақыт дейін жалғас ай оның сөз қара жуырда өзінөз өлтіру ұйымдастыр адам мұндай шабуыл жаса дайын ирак азай бар жат қатар ауыстыру үшін тунис алын желі байланысты бол мүмкін петреус ирак кейбір жетістік тоқта бірақ ілгерілеу әлсіз және қайтымды болатындығ ескер жалпы ирак зорлықзомбылық өткен жыл деңгей едәуір төмен наурыз ай берг наразылық суннит көтерілісші жаңа серпін білдір сияқты,violent
4,израильдің стратегиялық мәселелерде анық шыншыл болғаны қызық мен gwotтің израиль үшін америкадан гөрі маңыздырақ екендігіне дау айтар едім иран туралы бақтың көпшілігі мұны түсінбеуін қамтамасыз етеді алайда доктриналық тұрғыдан алғанда исламдық топтардың басым көпшілігі израильді жеңуді америка мен оның одақтастары израильді қолдауда басты мақсат деп санайды,израиль стратегиялық мәселе анық шыншыл бол қызық мен gwot израиль үшін америка гөрі маңыздырақ екендіг дау айтар ед иран туралы бақ көпшіліг мұны түсінбе қамтамасыз ет алайда доктриналық тұрғы ал исламдық топ басым көпшіліг израиль жеңу америка мен оның одақтас израиль қолда басты мақсат де сана,violent
4,джихадқа көмектесу мүжахидтерге қызмет ету иммунитет сәбилиллах хижра кифарға қарсы джад муртадендің және куффардан және оның шахлафа филиалы,джихад көмектес мүжахид қызмет ету иммунитет сәбилиллах хижр киф қарсы джад муртаде және куфф және оның шахлаф филиал,violent
4,цитата алдымен айдан жариялады мен карама абырой жоспары аяқталды деп ойладым және жақсы жинау басталды ма иә бауырым карама жоспары аяқталды бұл өткен желтоқсан кезеңіндегі есеп жақсы егін жинау жоспары өткен наурыз айында басталды,цита алд ай жариял мен кара абырой жоспар аяқта де ойла және жақсы жинау баста ма иә бауыр кара жоспар аяқта бұл өткен желтоқсан кезеңіндегі есеп жақсы егін жинау жоспар өткен наурыз ай баста,violent
4,цитата ақш контингентінің жетекшілері біз онда біреуді қостық деп мақтанады бірақ көтерілісшілер жеңіске жете алады ақш хамвейінің күйреген қалдықтарында билеп олардың радиоларына америкалықтардың базаның солтүстігінде орналасуына жол бермеу туралы ант берді,цита ақш контингент жетекші біз онда біреу қос де мақтан бірақ көтерілісші жеңіс же ал ақш хамвей күйре қалдық биле олардың радио америкалық база солтүстіг орналас жол бермеу туралы ант бер,violent
4,зводтың үстінде мобильді ауғандық армия бар екеніне қарамастан ондаған көтерілісшілер көршілес аңғарлардан анықталмастан қосылып кетті тіпті әуе дрондары да мұндай қозғалыстарды бақылауға алынған,звод үст мобильді ауғандық армия бар екен қарамастан ондаған көтерілісші көршілес аңғар анықталмас қосыл кет тіпті әуе дрон да мұндай қозғалыс бақыла алын,violent
4,атымен джихад орталығына шақыру көрнекі көрнекі басылымды ұсынады насралла жүктелетін жоғары мб http nasr notlong com http gettyfile ru,ат джихад орталығ шақыру көрнекі көрнекі басыл ұсын насралл жүктел жоғары мб http nasr notlong com http gettyfile ru,violent
4,медиа джихад бригадасы шейх осама бен ладен деген сөздің ағылшынша аудармасын ұсынады газадағы агрессияны тоқтату үшін джихадқа шақыру,медиа джихад бригада шейх оса бен ла де сөз ағылшынша аударма ұсын газа агрессия тоқтату үшін джихад шақыру,violent
4,ауғанстандағы бауырларымызға жеңіс берсін джихад медиасынан қабыл етсін,ауғанстан бауыр жеңіс бер джихад медиа қабыл ет,violent
4,ұйымның төрт ұрланған адамын босатудың орнына біздің төрт моджахед тұтқыны канадалықтар роберт фуллер және луис гей неміс марианна петцольд және швейцариялық габриелла бурко грейнер екінші жағынан біз ұйым заңды талаптарға қол жеткізгенге дейін британдық турист эдвей дйер және швейцарлық туристерді қолдайды деп жариялаймыз соған сәйкес біз британдық мемлекеттен азап шеккен шейх абу катаданы босатуды талап етеміз оның ұлыбритания азаматын босатқанның орнына және оларға осы мәлімдеме шыққаннан бастап жиырма күндік мерзім беруі керек және мерзім аяқталғанда егер олардың сұраныстарына жауап таппаса мүжахидтер британдықтарды тұтқындауға мәжбүр болады және ол ақталды,ұйы төрт ұрлан адам босат орн біздің төрт моджахед тұтқын канадалық роберт фул және луис ге неміс марианн петцольд және швейцариялық габриелла бурко грейн екінші жағ біз ұйым заңды талап қол жеткіз дейін британдық турист эдве дй және швейцарлық турист қолда де жарияла соған сәйкес біз британдық мемлекет азап шек шейх абу катада босату талап ет оның ұлыбритания азамат босат орн және оларға осы мәлімдеме шық баста жиырма күндік мерзім беруі керек және мерзім аяқтал егер олардың сұраныс жауап таппа мүжахид британдық тұтқында мәжбүр бол және ол ақта,violent
4,ауғанстан ислам әмірлігінің мүжахидтері каферлерге мунафиктерге және пұттарға табынушыларға қарсы әскери операциялар туралы хабарлап бұл бет күні бойы жаңартылып отырады ауғанстандағы ислам террористерінің жауларына қарсы мүжахидтер туралы theunjustmedia com сайтына ауғанстан ислам әмірлігінің ресми мүжахидтері қари мұхаммед юсуф пен забихулла мужахид электрондық пошта арқылы хабарлайды,ауғанстан ислам әмірліг мүжахид кафер мунафик және пұт табынушы қарсы әскери операция туралы хабарла бұл бет күн бойы жаңартыл отыр ауғанстан ислам террорис жау қарсы мүжахид туралы theunjustmedia com сайт ауғанстан ислам әмірліг ресми мүжахид қари мұхаммед юсуф пен забихулл мужахид электрондық пошта арқылы хабарла,violent
4,нанаяккараның мәлімдеуінше көтерілісшілердің көңілкүйі құлдырады бейбіт тұрғындар ретінде киінген көтерілісші көтеріліп келе жатқан әскерге тапсырылды көтерілісшілердің көбі мойындарына цианид толтырылған шыны ыдыстарды киіп алып өздерін ұстауға мүмкіндік бермей өзінөзі өлтіруге бұйрық береді өткен аптада екі танымал көтерілісші топтың бұрынғы бақ өкілі дая мастер ретінде белгілі велаяхтам даянитити және саяси қанатының аудармашысы тек джордж деген атпен де бас тартты халықаралық алаңдаушылыққа қарамастан шабуыл көптеген сингалялықтарға кеңінен танымал президент махинда раджапакстың коалициясы жексенбіде өткен жергілікті сайлауда үлкен жеңіске жетті үкімет батыс провинциядағы сауалнаманың үштен екі бөлігін жеңіп алды және тіпті астананың коломбода көтерілісшілермен келіссөз жүргізуді жақтайтын оппозиция біріккен ұлттық ұлттық партиясының тірегі болып саналды басқарушы коалиция қазір елдің барлық сегіз провинциялық кеңесін бақылайды сайлаушылар президенттің біріккен шриланкаға үндеуіне нақты жауап берді деді медиа министрі анура япа,нанаяккара мәлімдеуінше көтерілісші көңілкүй құлдыра бейбіт тұрғын рет киін көтерілісш көтеріл келе жат әскер тапсыр көтерілісші көбі мойын цианид толтырыл шыны ыдыс ки алып өз ұста мүмкіндік берме өзінөз өлтір бұйрық бер өткен апта екі танымал көтерілісш топ бұрынғы бақ өкіл дая мастер рет белгілі велаяхта даянитити және саяси қан аудармашы тек джордж де ат де бас тар халықаралық алаңдаушылық қарамастан шабуыл көптеген сингалялық кең танымал президент махин раджапак коалиция жексенбі өткен жергілікті сайла үлкен жеңіс же үкімет батыс провинция сауалнама үш екі бөліг жең алды және тіпті астана коломбо көтерілісші келіссөз жүргізу жақта оппозиция біріккен ұлттық ұлттық партия тірег бол сана басқарушы коалиция қазір ел барлық сегіз провинциялық кеңес бақыла сайлаушы президент біріккен шриланка үнде нақты жауап бер де медиа министр анур яп,violent
4,таулардағы кішкентай жолда олардың қатты қорғалған көліктеріне қараңыз мужахиддер қозғалыс қабілеті жақсарған кезде олар мұндай үлкен габаритті көліктермен алысқа бармайды олар оңай нысана болады,тау кішкентай жолда олардың қатты қорғал көлік қара мужахид қозғалыс қабілет жақсар кезде олар мұндай үлкен габарит көлік алыс барма олар оңай нысана бол,violent
4,ансар медиа қоры тәжікстандағы американдық оккупацияны зымыранмен бомбалайды,анс медиа қор тәжікстан американдық оккупация зымыран бомбала,violent
4,аударма барша мүшелерге барлығының атынан біз кезкелген батисттің sunni irhaabi хадимиях пен карадаға кіруіне жол бермеу үшін жаңа операцияны бастаймыз және біз бар нәрселерімізбен оларды тоқтатамыз мағынасы бомбалар кісі өлтіру масажидті жағу абу гаид эль шикли қылмыстық хаттың соңы ишим сарбаздары мен басқа да джихад топтарының қолындағы осы қылмыстық оранизацияны жойсын acer,аударма барша мүше барлығ ат біз кезкел батис sunni irhaabi хадимиях пен карада кір жол бермеу үшін жаңа операция баста және біз бар нәрсе ол тоқта мағына бомба кісі өлтір масажид жағ абу гаид эль шикли қылмыстық хат соңы иши сарбаз мен басқа да джихад топ қол осы қылмыстық оранизация жой acer,violent
4,сіз үлкен жұмыс істеуге бара жатырсыз осы жерден мен шейіт болу операциясын жалғастырып жүк көлігімді жарып жіберемін сен де оларды өлтіресің сондықтан қорықпа,сіз үлкен жұмыс істе бар жатыр осы же мен шейіт болу операция жалғастыр жүк көліг жар жібер сен де ол өлтір сондықтан қорықпа,violent
4,цитата алдымен binyamine salam автор ағайынды қазақша алмастырғыш пен архивтік сілтеме бар видео бар ма салам но ахкиге рахмет бұл шығарылымды ауғандықтар талибан жасады олар alqaida сияқты ағылшынша субтитрлер бермейді btw келесі nida aljihad шығарылымы жақында шығады,цита алд binyamine salam автор ағайынды қазақша алмастырғыш пен архив сілтеме бар видео бар ма сала но ахки рахмет бұл шығарыл ауғандық талибан жас олар alqaida сияқты ағылшынша субтитр берме btw келесі nida aljihad шығарылым жақында шығ,violent
4,дәйексөз бастапқыда btw қабырғасындағы москит келесі nida aljihad шығарылымы жақында шығады және біз бәрімізді асыға күтеміз,дәйексөз бастапқы btw қабырға москит келесі nida aljihad шығарылым жақында шығ және біз бәрі асыға күт,violent
4,сендер радикалдар болған исламабадтың жүрегінде бірнеше шейіт операциясын күтіңіздер,сен радикал бол исламабад жүрег бірнеше шейіт операция күт,violent
4,осы пәкістандық қуыршақтарды талқандауға уақыт келді егер олар бұдан былай бейбіт келіссөздермен қайтып келсе бұдан артық ескертуге болмайды оларды тек жару ғана шешіледі,осы пәкістандық қуыршақ талқанда уақыт кел егер олар бұдан былай бейбіт келіссөз қайт кел бұдан артық ескерт болма ол тек жар ғана шеш,violent
4,ақшқа қарсы тактиканы үйренуге уәде берді ауғанстандағы қолдаған солтүстік альянс ужааама сонымен бірге әбу хамзаның өзі мүлікке тарту ретінде келуді ұсынды уджаяаның куәлігі бүгін ол кассирдің адвокаттарының қарамақарсы тексерілуіне тап болған кезде қайта басталады код http seattletimes nwsource com html localnews ujaama html,ақш қарсы тактика үйрен уәде бер ауғанстан қолда солтүстік альянс ужааа сонымен бірге әбу хамза өзі мүлік тарту рет келу ұсын уджаяа куәліг бүгін ол кассир адвокат қарамақар тексеріл тап бол кезде қайта бастал код http seattletimes nwsource com html localnews ujaama html,violent
4,ал кейінірек ансар әлмужахидтер желісі біздің халқымызға сунниттер мен ливандағы қауымға исламға қосылуға және оны қолдауға және бізге қажет барлық нәрселермен қолдау көрсетуге шақырды ливандағы сунниттік ашахтардың жастарын қоздыруға итермелейді сондықтан сіз және исламды жаулап алудағы бауырларыңыздан басқа ештеңе жоқ олар сіздерді нахрбаред эпосында қалдырғанына қарамастан сізді қорғап қолдайтын болады сондықтан бұл күнәні тағы қайталамаңыз,ал кейінірек анс әлмужахид желі біздің халқ суннит мен лива қауым ислам қосыл және оны қолда және бізге қажет барлық нәрсе қолдау көрсет шақ лива сунни ашах жас қоздыр итермеле сондықтан сіз және ислам жаула алу бауыр басқа ештеңе жоқ олар сіз нахрбаред эпос қалдыр қарамастан сіз қорға қолда бол сондықтан бұл күнә тағы қайталама,violent
4,ауыр тактика ауылдарды тегістеуге және бейбіт тұрғындарды иеліктен шығаруға әкеледі әскери және үкіметтің дирде жылдам жеңіске жету туралы талаптарын пәкістандықтар жергілікті жерде дауласуда үкімет кеше операциялардың аяқталғанын жариялаған кезде біз жағдай қалпына келеді деп үміттенген едік деді тимерджара саудагерлер қауымдастығының президенті хаджи анваруддин bbcге бірақ қазір біз олардың пәкістан үкіметі ақымақ екенін білеміз деді анваруддин олар әлем ұрыс болмаған кезде аяқталғанын білгенін қалайды менің ойымша біз ұзақ сапарға дайынбыз дирдің тұрғындары сондайақ талибанға қарсы бір уақыттағы әскери операция жүргізіліп жатқан бунер тұрғындары қауіпсіздік жағдайы нашарлайды деп қауіптенеді өйткені солтүстікбатыс шекара провинциясындағыдай бұл жерде талибтер провинцияның көп бөлігін басқарады және жергілікті аймақтарда соғысады мысалы сват пен бажаур көптеген жылдар бойы ызаланған,ауыр тактик ауыл тегісте және бейбіт тұрғын иелік шығар әкел әскери және үкімет ди жылдам жеңіс жету туралы талап пәкістандық жергілікті же даулас үкімет кеше операция аяқтал жарияла кезде біз жағдай қалп кел де үміттен едік де тимерджар саудагер қауымдастығ президент хаджи анваруддин bbc бірақ қазір біз олардың пәкістан үкімет ақы екен біл де анваруддин олар әлем ұрыс болма кезде аяқтал біл қала менің ойымша біз ұзақ сап дайын ди тұрғын сондайақ талибан қарсы бір уақыт әскери операция жүргізіл жат бун тұрғын қауіпсіздік жағдай нашарла де қауіптен өйткені солтүстікбатыс шекара провинциясындағыда бұл же талиб провинция көп бөліг басқар және жергілікті аймақ соғыс мысал сват пен бажау көптеген жыл бойы ызалан,violent
4,ауғанстанда және көрші пәкістанда бізде талибан мен алькаида проблемалары бар деді президент сәрсенбіде сөйлеген сөзінде көтеріліп келе жатқан американдық рөл көтерілісшілерді пәкістанның арғы жағына шығарудан қорқады өйткені талибанның жоғарғы басшылары қазір карачи портына отырды,ауғанстан және көрші пәкістан біз талибан мен алькаи проблема бар де президент сәрсенбі сөйле сөз көтеріл келе жат американдық рөл көтерілісші пәкістан арғы жағ шығару қорқ өйткені талибан жоғарғы басшы қазір карачи порт от,violent
4,міне оларды вардак қарсы алатын бомба цитата ақштың ші бригадасы шы таулы дивизиясы ақш көліктеріне бомба шабуылынан туындаған кратердің жанында ақштың кабулдан батысқа қарай вардак провинциясындағы танги алқабында ауғанстан сейсенбі сәуір,міне ол вардак қарсы ал бомба цита ақш ші бригада шы таулы дивизия ақш көлік бомба шабуыл туында кра жан ақш кабул батыс қарай вардак провинция танги алқаб ауғанстан сейсенбі сәуір,violent
4,көтеріліс қайта басталғанға ұқсайды меніңше isi американдық лаңкестік өзінің шығуын жариялағанға дейін одан әрі шабуылдарды тоқтатқан болуы мүмкін isi обама сияқты қоңыр тұмар өзінің әскери жауынгерлік бұқарасын ренжіткісі келмегендіктен жұмыстан кету туралы шешімін өзгертпейтінін біледі енді күрес қайта басталды және обама үйінде негр істемейді,көтеріліс қайта бастал ұқса меніңше isi американдық лаңкестік өзінің шығ жарияла дейін одан әрі шабуыл тоқтат бол мүмкін isi оба сияқты қоңыр тұма өзінің әскери жауынгерлік бұқара ренжіт келмегендік жұмыс кету туралы шеш өзгертпе біл енді күрес қайта баста және оба үй нег істеме,violent
4,біраз уақыт алуы мүмкін бірақ мужахидтер бір уақытта бір аймақта бір шайқаста жеңіске жетеді олар крестшілердің егер ирактан қан кетуі мүмкін болса одан бас тартуға болатындығын көрсетеді умма арыстандары оларды келесі ауғанстаннан шығарсын,біраз уақыт ал мүмкін бірақ мужахид бір уақыт бір аймақта бір шайқас жеңіс жет олар крестші егер ирак қан кет мүмкін бол одан бас тарт болатындығ көрсет ум арыстан ол келесі ауғанстан шығар,violent
4,қазанның басқыншылары сәуір төңкерісі тентатының қылмыскерінің тағдырымен кездеседі,қазан басқыншы сәуір төңкеріс тент қылмыскер тағдыр кездес,violent
4,олар оянады әлде әлкудты азат ету бізге байланысты,олар оян әлде әлкуд азат ету бізге байланысты,violent
4,менің қымбатты досым мен сені салахуддин аюбиді және соңғы жылдық тарихын ұмытып кетемін қымбаттым сен әдемі беруге ниет білдіріп жатырмыз сен сыйлықтың не екенін білесің бе жарайды мен саған айтамын біз еуропаны қабылдауға келеміз хахахаха біз кім білгіңізді біз білсіңізді білсіңіз біз нағыз күштіктерміз біз шын жүргізілген күндерміз біз келеді,менің қымбатты дос мен сен салахуддин аюби және соңғы жылдық тарих ұмыт кет қымбат сен әдемі бер ниет білдір жатыр сен сыйлық не екен біл бе жарайды мен саған ай біз еуропа қабылда кел хахахах біз кім білг біз білс білс біз нағыз күштік біз шын жүргіз күн біз кел,violent
4,үфтилер үшін бұдан да жаман болады,үфти үшін бұдан да жаман бол,violent
4,оңтүстікте тұратын бауырларымызға қалай қарағанына көзқарас amp рохиньялар жеті иттерге де жақсы емделеді бұл жалған пұтқа табынушы олар ядролық ереуілмен қырғынға ұшырайды,оңтүстік тұр бауыр қалай қара көзқарас amp рохинья жеті ит де жақсы емдел бұл жалған пұт табынуш олар ядролық ереуіл қырғын ұшыра,violent
4,джалалабад әуежайын зымырандармен бомбалау жеңіс забихулла мужахид мамыр джалалабад аэродромы жеңіс деп аталатын бірқатар операцияларда кеше кешке зымырандармен шабуыл жасады алынған жаңалықтар бойынша шабуылдан кейін әуежайда өрт шықты бұл жаудың арасында материалдық және рухани шығындар болғанын көрсетеді бірақ бұл шығындардың мөлшері туралы нақты ақпарат болған жоқ кеше таңертең әуежайға зымырандар шабуыл жасағаны туралы хабарланды олар жер емес еркелігі айтты болса олар айтады ауғанстан ислам әмірлігінің ресми өкілі талибан кари мухаммад юсуф ахмади аудандары ел тел оңтүстік батыс және солтүстік біз татуластырушы сиыр олар тонауға болып табылмайтын бірақ сиыр сезінеді емес ақпарат болып табылады мобильді забихулла мужахид елдің оңтүстікшығыс және солтүстікшығыс аймақтары үшін тел ұялы ауғанстан талибан көзі беті джихад дауысы ауғанстан ислам әмірлігі талибандар үшін ресми сайт,джалалабад әуежай зымыран бомбала жеңіс забихулл мужахид мамыр джалалабад аэродром жеңіс де атал бірқатар операция кеше кеш зымыран шабуыл жас алын жаңалық бойынша шабуыл кейін әуежай өрт шық бұл жау ара материалдық және рухани шығын бол көрсет бірақ бұл шығын мөлшер туралы нақты ақпарат бол жоқ кеше таңертең әуежай зымыран шабуыл жаса туралы хабарла олар жер емес еркеліг ай бол олар айт ауғанстан ислам әмірліг ресми өкіл талибан кари мухаммад юсуф ахмади аудан ел тел оңтүстік батыс және солтүстік біз татуластыруш сиыр олар тона бол табылма бірақ сиыр сезін емес ақпарат бол таб мобильді забихулл мужахид ел оңтүстікшығыс және солтүстікшығыс аймақ үшін тел ұялы ауғанстан талибан көз бет джихад дауыс ауғанстан ислам әмірліг талибан үшін ресми сайт,violent
